Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Hyundai,i30,i30 III (facelift 2019),12.6 sec ,17.308
Hyundai,i30,i30 III (facelift 2019),11.1 sec ,16.441
Hyundai,Elantra,Elantra III Hatchback,11.7 sec ,16.653
Hyundai,Elantra,Elantra III Hatchback,11.2 sec ,15.943
Hyundai,Elantra,Elantra III Hatchback,9.1 sec ,15.943
Hyundai,Elantra,Elantra III Hatchback,9.7 sec ,16.387
Hyundai,Elantra,Elantra III Hatchback,11 sec ,17.211
Hyundai,Elantra,Elantra III Hatchback,11 sec ,17.211
Hyundai,Solaris,Solaris I Sedan (facelift 2014),11.2 sec ,16.333
Hyundai,Solaris,Solaris I Sedan (facelift 2014),10.3 sec ,16.333
Hyundai,Solaris,Solaris I Sedan (facelift 2014),13.2 sec ,17.062
Hyundai,Solaris,Solaris I Sedan (facelift 2014),11.5 sec ,17.062
Hyundai,Santa Fe,"Grand Santa Fe (NC, facelift 2016)",14.002
Hyundai,Santa Fe,"Grand Santa Fe (NC, facelift 2016)",9.9 sec ,16.112
Hyundai,Santa Fe,"Grand Santa Fe (NC, facelift 2016)",9.9 sec ,16.056
Hyundai,Celesta,Celesta,16.056
Hyundai,Celesta,Celesta,15.828
Hyundai,i30,i30 I CW (facelift 2010),13.4 sec ,17.162
Hyundai,i30,i30 I CW (facelift 2010),11.6 sec ,17.112
Hyundai,i30,i30 I CW (facelift 2010),14.4 sec ,18.613
Hyundai,i30,i30 I CW (facelift 2010),12 sec ,16.333
Hyundai,i30,i30 I CW (facelift 2010),11.5 sec ,16.224
Hyundai,i30,i30 I CW (facelift 2010),12.6 sec ,17.012
Hyundai,Verna,Verna Hatchback,10.2 sec ,16.0
Hyundai,Verna,Verna Hatchback,11.5 sec ,16.548
Hyundai,Verna,Verna Hatchback,12.3 sec ,16.758
Hyundai,Grandeur/Azera,Grandeur/Azera IV (TG),7.2 sec ,14.221
Hyundai,Grandeur/Azera,Grandeur/Azera IV (TG),7.8 sec ,14.571
Hyundai,Grandeur/Azera,Grandeur/Azera IV (TG),9.2 sec ,15.35
Hyundai,Grandeur/Azera,Grandeur/Azera IV (TG),16.056
Hyundai,Grandeur/Azera,Grandeur/Azera IV (TG),11.4 sec ,16.911
Hyundai,Accent,Accent Hatchback II,10.5 sec ,16.653
Hyundai,Accent,Accent Hatchback II,10.5 sec ,16.653
Hyundai,Accent,Accent Hatchback II,10.5 sec ,16.387
Hyundai,Accent,Accent Hatchback II,11.5 sec ,16.809
Hyundai,Accent,Accent Hatchback II,11.5 sec ,16.809
Hyundai,Accent,Accent Hatchback II,11.5 sec ,16.809
Hyundai,Accent,Accent Hatchback II,14 sec ,17.826
Hyundai,Accent,Accent Hatchback II,12.5 sec ,17.112
Hyundai,Accent,Accent Hatchback II,14.7 sec ,18.358
Hyundai,Sonata,"Sonata IV (EF, facelift 2001)",9.7 sec ,15.411
Hyundai,Sonata,"Sonata IV (EF, facelift 2001)",8.2 sec ,15.35
Hyundai,Sonata,"Sonata IV (EF, facelift 2001)",15.532
Hyundai,Sonata,"Sonata IV (EF, facelift 2001)",13.2 sec ,17.062
Hyundai,Sonata,"Sonata IV (EF, facelift 2001)",13.2 sec ,16.86
Hyundai,Sonata,"Sonata IV (EF, facelift 2001)",10.9 sec ,16.809
Hyundai,Sonata,"Sonata IV (EF, facelift 2001)",16.86
Hyundai,Sonata,"Sonata IV (EF, facelift 2001)",16.809
Hyundai,Tuscani,Tuscani I,10.7 sec ,15.769
Hyundai,Tuscani,Tuscani I,8.6 sec ,15.769
Hyundai,Tuscani,Tuscani I,16.0
Hyundai,Tuscani,Tuscani I,16.0
Hyundai,Lantra,Lantra,9.4 sec ,16.168
Hyundai,Genesis,Genesis Coupe (facelift 2012),6.4 sec ,13.301
Hyundai,Genesis,Genesis Coupe (facelift 2012),6.1 sec ,13.218
Hyundai,Genesis,Genesis Coupe (facelift 2012),5.9 sec ,12.699
Hyundai,Genesis,Genesis Coupe (facelift 2012),6.1 sec ,12.608
Hyundai,Genesis,Genesis Coupe (facelift 2012),7.2 sec ,13.852
Hyundai,Genesis,Genesis Coupe (facelift 2012),7.4 sec ,13.776
Hyundai,Galloper,Galloper II,13.4 sec ,17.5
Hyundai,Galloper,Galloper II,13.4 sec ,17.5
Hyundai,Galloper,Galloper II,16.758
Hyundai,Galloper,Galloper II,17.594
Hyundai,Galloper,Galloper II,19.905
Hyundai,Galloper,Galloper II,19.905
Hyundai,Galloper,Galloper II,16.3 sec ,19.339
Hyundai,Galloper,Galloper II,16.9 sec ,19.72
Hyundai,Galloper,Galloper II,19.3 sec ,19.72
Hyundai,Galloper,Galloper II,21.7 sec ,20.087
Hyundai,H-1,H-1 II Cargo Van (facelift 2015),not known
Hyundai,H-1,H-1 II Cargo Van (facelift 2015),not known
Hyundai,H-1,H-1 II Cargo Van (facelift 2015),not known
Hyundai,i10,i10 III (facelift 2023),10.5 sec ,16.441
Hyundai,i10,i10 III (facelift 2023),15.8 sec ,16.911
Hyundai,i10,i10 III (facelift 2023),12.6 sec ,16.911
Hyundai,i10,i10 III (facelift 2023),17.8 sec ,18.184
Hyundai,i10,i10 III (facelift 2023),14.8 sec ,18.14
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",14.773
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",14.571
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",8.5 sec ,14.148
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",11.5 sec ,16.279
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",11 sec ,16.224
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",10.5 sec ,15.943
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",9.9 sec ,not known
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",9.9 sec ,not known
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",9.9 sec ,not known
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",9.9 sec ,not known
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",8.7 sec ,not known
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",8.7 sec ,not known
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",8.7 sec ,not known
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",9.6 sec ,15.943
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",9.6 sec ,15.885
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",9 sec ,15.885
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",9 sec ,15.769
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",8.7 sec ,not known
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",10.8 sec ,not known
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",11.2 sec ,17.78
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",11.2 sec ,17.357
Hyundai,Santa Fe,"Santa Fe III (DM, facelift 2015)",10.8 sec ,not known
Hyundai,Coupe,"Coupe I (RD2, facelift 1999)",10.7 sec ,15.769
Hyundai,Coupe,"Coupe I (RD2, facelift 1999)",8.6 sec ,15.769
Hyundai,Coupe,"Coupe I (RD2, facelift 1999)",10.7 sec ,15.943
Hyundai,Coupe,"Coupe I (RD2, facelift 1999)",8.6 sec ,15.943
Hyundai,Coupe,"Coupe I (RD2, facelift 1999)",9.8 sec ,16.333
Hyundai,Genesis,Genesis II,6.8 sec ,13.776
Hyundai,Genesis,Genesis II,6.5 sec ,13.621
Hyundai,i10,i10 II,13.8 sec ,16.86
Hyundai,i10,i10 II,12.3 sec ,16.758
Hyundai,i10,i10 II,15.2 sec ,18.613
Hyundai,i10,i10 II,16.8 sec ,18.358
Hyundai,i10,i10 II,14.9 sec ,18.228
Hyundai,i30,i30 II Coupe,9.9 sec ,15.652
Hyundai,i30,i30 II Coupe,10.9 sec ,16.911
Hyundai,i30,i30 II Coupe,11.5 sec ,17.78
Hyundai,i30,i30 II Coupe,10.9 sec ,16.86
Hyundai,i30,i30 II Coupe,13.5 sec ,18.401
Hyundai,i30,i30 II Coupe,13.2 sec ,17.871
Hyundai,Atos,Atos Prime,15.4 sec ,not known
Hyundai,Atos,Atos Prime,15.4 sec ,not known
Hyundai,Atos,Atos Prime,19.8 sec ,19.063
Hyundai,Atos,Atos Prime,15.1 sec ,19.063
Hyundai,Atos,Atos Prime,16.5 sec ,19.339
Hyundai,Santa Fe,Santa Fe II (CM),14.639
Hyundai,Santa Fe,Santa Fe II (CM),14.84
Hyundai,Santa Fe,Santa Fe II (CM),11.7 sec ,16.112
Hyundai,Santa Fe,Santa Fe II (CM),10 sec ,16.112
Hyundai,Santa Fe,Santa Fe II (CM),12.4 sec ,17.062
Hyundai,Santa Fe,Santa Fe II (CM),12.9 sec ,17.357
Hyundai,Santa Fe,Santa Fe II (CM),11.6 sec ,17.26
Hyundai,Santa Fe,Santa Fe II (CM),11.3 sec ,16.962
Hyundai,Santa Fe,Santa Fe II (CM),12.9 sec ,17.452
Hyundai,Santa Fe,Santa Fe II (CM),11.6 sec ,18.14
Hyundai,Santa Fe,Santa Fe II (CM),11.6 sec ,17.452
Hyundai,Accent,Accent Hatchback III,12 sec ,16.601
Hyundai,Accent,Accent Hatchback III,10.2 sec ,16.495
Hyundai,Accent,Accent Hatchback III,11.5 sec ,16.962
Hyundai,Accent,Accent Hatchback III,12.3 sec ,17.405
Hyundai,Accent,Accent Hatchback III,12.3 sec ,17.308
Hyundai,Palisade,Palisade (facelift 2022),not known
Hyundai,Palisade,Palisade (facelift 2022),not known
Hyundai,Palisade,Palisade (facelift 2022),14.292
Hyundai,Palisade,Palisade (facelift 2022),14.148
Hyundai,Accent,Accent I,not known
Hyundai,Accent,Accent I,11.5 sec ,16.548
Hyundai,Accent,Accent I,11.5 sec ,16.548
Hyundai,Accent,Accent I,14.7 sec ,17.688
Hyundai,Accent,Accent I,16.9 sec ,19.183
Hyundai,i10,Grand i10 Nios III,not known
Hyundai,i10,Grand i10 Nios III,not known
Hyundai,i10,Grand i10 Nios III,not known
Hyundai,i10,Grand i10 Nios III,not known
Hyundai,i30,i30 III,6.1 sec ,13.134
Hyundai,i30,i30 III,6.4 sec ,13.621
Hyundai,i30,i30 III,10.6 sec ,16.056
Hyundai,i30,i30 III,10.2 sec ,15.943
Hyundai,i30,i30 III,10.7 sec ,17.112
Hyundai,i30,i30 III,11.2 sec ,17.26
Hyundai,i30,i30 III,11 sec ,17.112
Hyundai,i30,i30 III,12.2 sec ,17.962
Hyundai,i30,i30 III,9.1 sec ,15.532
Hyundai,i30,i30 III,9.2 sec ,15.711
Hyundai,i30,i30 III,8.9 sec ,15.532
Hyundai,i30,i30 III,12.7 sec ,17.211
Hyundai,i30,i30 III,11.3 sec ,16.333
Hyundai,i30,i30 III,11.1 sec ,16.333
Hyundai,Sonata,"Sonata II (Y2, facelift 1991)",10.7 sec ,16.0
Hyundai,Sonata,"Sonata II (Y2, facelift 1991)",10.6 sec ,16.224
Hyundai,Elantra,Elantra VI (AD),15.532
Hyundai,Elantra,Elantra VI (AD),15.411
Hyundai,Elantra,Elantra VI (AD),16.333
Hyundai,Elantra,Elantra XD,8.9 sec ,15.472
Hyundai,Elantra,Elantra XD,10.5 sec ,15.472
Hyundai,Elantra,Elantra XD,10 sec ,16.056
Hyundai,Elantra,Elantra XD,11.6 sec ,16.112
Hyundai,Casper,Casper,17.826
Hyundai,Casper,Casper,16.495
Hyundai,Elantra,Elantra I,11 sec ,15.592
Hyundai,Elantra,Elantra I,10 sec ,15.592
Hyundai,Elantra,Elantra I,13.2 sec ,16.601
Hyundai,Elantra,Elantra I,11.1 sec ,16.601
Hyundai,Elantra,Elantra I,13.2 sec ,16.548
Hyundai,Elantra,Elantra I,11.1 sec ,16.548
Hyundai,Elantra,Elantra I,17.547
Hyundai,Elantra,Elantra I,17.547
Hyundai,Genesis,Genesis,12.877
Hyundai,Genesis,Genesis,7.6 sec ,13.699
Hyundai,Genesis,Genesis,8 sec ,14.433
Hyundai,Grandeur/Azera,Grandeur II (LX),15.099
Hyundai,Grandeur/Azera,Grandeur II (LX),15.225
Hyundai,Grandeur/Azera,Grandeur II (LX),15.532
Hyundai,Grandeur/Azera,Grandeur II (LX),16.056
Hyundai,Grandeur/Azera,Grandeur II (LX),16.548
Hyundai,Grandeur/Azera,Grandeur II (LX),16.911
Hyundai,Elantra,Elantra V Coupe,15.411
Hyundai,ix35,ix35 FCEV,12.5 sec ,18.096
Hyundai,Solaris,Solaris I (facelift 2014),11.2 sec ,16.333
Hyundai,Solaris,Solaris I (facelift 2014),10.3 sec ,16.333
Hyundai,Solaris,Solaris I (facelift 2014),13.2 sec ,17.062
Hyundai,Solaris,Solaris I (facelift 2014),11.5 sec ,17.062
Hyundai,Santa Fe,Santa Fe III (DM),10.9 sec ,15.652
Hyundai,Santa Fe,Santa Fe III (DM),10.5 sec ,15.592
Hyundai,Santa Fe,Santa Fe III (DM),10 sec ,15.35
Hyundai,Santa Fe,Santa Fe III (DM),10.1 sec ,15.885
Hyundai,Santa Fe,Santa Fe III (DM),9.8 sec ,16.112
Hyundai,Santa Fe,Santa Fe III (DM),9.8 sec ,15.769
Hyundai,Santa Fe,Santa Fe III (DM),11.3 sec ,17.26
Hyundai,Santa Fe,Santa Fe III (DM),11 sec ,17.012
Hyundai,XG,XG,8.6 sec ,15.828
Hyundai,XG,XG,9.5 sec ,15.711
Hyundai,XG,XG,10.9 sec ,16.387
Hyundai,XG,XG,9.1 sec ,16.387
Hyundai,XG,XG,18.007
