Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Dodge,Daytona,Daytona,not known
Dodge,Daytona,Daytona,not known
Dodge,Daytona,Daytona,not known
Dodge,Daytona,Daytona,not known
Dodge,Daytona,Daytona,not known
Dodge,Daytona,Daytona,not known
Dodge,Daytona,Daytona,not known
Dodge,Daytona,Daytona,13.463
Dodge,Daytona,Daytona,not known
Dodge,Durango,Durango III (WD),14.292
Dodge,Durango,Durango III (WD),14.148
Dodge,Durango,Durango III (WD),14.97
Dodge,Durango,Durango III (WD),14.773
Dodge,RAM,Ram 2500 Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500 Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500 Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500 Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500 Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500 Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500 Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500 Regular Cab Long Bed (BR/BE),not known
Dodge,Neon,Neon Coupe,14.773
Dodge,Neon,Neon Coupe,15.288
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 3500 Club Cab Long Bed (BR/BE),not known
Dodge,Viper,Viper VX,3.9 sec ,10.007
Dodge,Viper,Viper VX,3.9 sec ,10.15
Dodge,Dart,Dart (PF),15.35
Dodge,Dart,Dart (PF),15.225
Dodge,Dart,Dart (PF),15.885
Dodge,Dart,Dart (PF),15.769
Dodge,Dart,Dart (PF),15.885
Dodge,Dart,Dart (PF),15.769
Dodge,Caravan,Caravan IV SWB,not known
Dodge,Caravan,Caravan IV SWB,not known
Dodge,Caravan,Caravan IV SWB,12.5 sec ,17.357
Dodge,Caravan,Caravan I,not known
Dodge,Caravan,Caravan I,not known
